 3.23	   2.168188e-01	   2.168188e-01	  -1.110223e-16
 3.24	   2.186805e-01	   2.186805e-01	  -9.159340e-16
 3.25	   2.205397e-01	   2.205397e-01	   7.216450e-16
 3.26	   2.223960e-01	   2.223960e-01	   4.163336e-16
 3.27	   2.242495e-01	   2.242495e-01	  -1.082467e-15
 3.28	   2.260998e-01	   2.260998e-01	   1.387779e-15
 3.29	   2.279468e-01	   2.279468e-01	   1.026956e-15
 3.30	   2.297904e-01	   2.297904e-01	  -6.106227e-16
 3.31	   2.316303e-01	   2.316303e-01	   5.273559e-16
 3.32	   2.334665e-01	   2.334665e-01	  -9.714451e-16
 3.33	   2.352987e-01	   2.352987e-01	  -3.608225e-16
 3.34	   2.371268e-01	   2.371268e-01	  -1.304512e-15
 3.35	   2.389507e-01	   2.389507e-01	   1.942890e-16
 3.36	   2.407701e-01	   2.407701e-01	  -3.330669e-16
 3.37	   2.425850e-01	   2.425850e-01	  -7.771561e-16
 3.38	   2.443951e-01	   2.443951e-01	  -3.053113e-16
 3.39	   2.462003e-01	   2.462003e-01	  -1.415534e-15
 3.40	   2.480005e-01	   2.480005e-01	  -5.828671e-16
 3.41	   2.497955e-01	   2.497955e-01	  -2.775558e-16
 3.42	   2.515852e-01	   2.515852e-01	  -4.996004e-16
 3.43	   2.533694e-01	   2.533694e-01	  -2.775558e-16
 3.44	   2.551479e-01	   2.551479e-01	   1.221245e-15
 3.45	   2.569207e-01	   2.569207e-01	  -6.106227e-16
 3.46	   2.586876e-01	   2.586876e-01	  -3.885781e-16
 3.47	   2.604484e-01	   2.604484e-01	   2.220446e-16
 3.48	   2.622030e-01	   2.622030e-01	  -5.551115e-17
 3.49	   2.639514e-01	   2.639514e-01	  -5.551115e-17
 3.50	   2.656932e-01	   2.656932e-01	  -1.221245e-15
 3.51	   2.674285e-01	   2.674285e-01	  -4.996004e-16
 3.52	   2.691570e-01	   2.691570e-01	   4.996004e-16
 3.53	   2.708787e-01	   2.708787e-01	  -1.276756e-15
 3.54	   2.725934e-01	   2.725934e-01	   4.996004e-16
 3.55	   2.743011e-01	   2.743011e-01	   3.330669e-16
 3.56	   2.760015e-01	   2.760015e-01	  -2.220446e-16
 3.57	   2.776945e-01	   2.776945e-01	   7.771561e-16
 3.58	   2.793801e-01	   2.793801e-01	   4.440892e-16
 3.59	   2.810581e-01	   2.810581e-01	  -3.330669e-16
 3.60	   2.827284e-01	   2.827284e-01	  -1.110223e-16
 3.61	   2.843910e-01	   2.843910e-01	   1.165734e-15
 3.62	   2.860455e-01	   2.860455e-01	  -4.440892e-16
 3.63	   2.876921e-01	   2.876921e-01	  -5.551115e-17
 3.64	   2.893305e-01	   2.893305e-01	  -3.885781e-16
 3.65	   2.909607e-01	   2.909607e-01	  -2.775558e-16
 3.66	   2.925825e-01	   2.925825e-01	  -2.220446e-16
 3.67	   2.941959e-01	   2.941959e-01	  -3.885781e-16
 3.68	   2.958008e-01	   2.958008e-01	   3.885781e-16
 3.69	   2.973969e-01	   2.973969e-01	   1.110223e-16
 3.70	   2.989844e-01	   2.989844e-01	   1.165734e-15
 3.71	   3.005630e-01	   3.005630e-01	  -4.996004e-16
 3.72	   3.021327e-01	   3.021327e-01	   3.330669e-16
 3.73	   3.036933e-01	   3.036933e-01	  -5.551115e-16
 3.74	   3.052448e-01	   3.052448e-01	  -6.661338e-16
 3.75	   3.067872e-01	   3.067872e-01	  -1.110223e-16
 3.76	   3.083202e-01	   3.083202e-01	  -2.220446e-16
 3.77	   3.098439e-01	   3.098439e-01	   6.106227e-16
 3.78	   3.113581e-01	   3.113581e-01	   5.551115e-17
 3.79	   3.128628e-01	   3.128628e-01	  -2.775558e-16
 3.80	   3.143579e-01	   3.143579e-01	   4.996004e-16
 3.81	   3.158433e-01	   3.158433e-01	  -4.996004e-16
 3.82	   3.173190e-01	   3.173190e-01	  -1.665335e-16
 3.83	   3.187848e-01	   3.187848e-01	  -2.775558e-16
 3.84	   3.202407e-01	   3.202407e-01	  -7.771561e-16
 3.85	   3.216867e-01	   3.216867e-01	  -4.996004e-16
 3.86	   3.231226e-01	   3.231226e-01	   3.885781e-16
 3.87	   3.245484e-01	   3.245484e-01	   1.665335e-16
 3.88	   3.259641e-01	   3.259641e-01	   5.551115e-17
 3.89	   3.273695e-01	   3.273695e-01	   8.881784e-16
 3.90	   3.287647e-01	   3.287647e-01	   7.216450e-16
 3.91	   3.301495e-01	   3.301495e-01	   7.216450e-16
 3.92	   3.315239e-01	   3.315239e-01	  -5.551115e-17
 3.93	   3.328879e-01	   3.328879e-01	   5.551115e-17
 3.94	   3.342413e-01	   3.342413e-01	  -1.110223e-16
 3.95	   3.355842e-01	   3.355842e-01	  -3.885781e-16
 3.96	   3.369165e-01	   3.369165e-01	   1.110223e-16
 3.97	   3.382381e-01	   3.382381e-01	  -4.996004e-16
 3.98	   3.395491e-01	   3.395491e-01	   0.000000e+00
 3.99	   3.408493e-01	   3.408493e-01	  -1.665335e-16
 4.00	   3.421387e-01	   3.421387e-01	   3.330669e-16
 4.01	   3.434173e-01	   3.434173e-01	   5.551115e-17
 4.02	   3.446850e-01	   3.446850e-01	   4.440892e-16
 4.03	   3.459418e-01	   3.459418e-01	  -2.220446e-16
 4.04	   3.471877e-01	   3.471877e-01	  -7.216450e-16
 4.05	   3.484226e-01	   3.484226e-01	  -1.110223e-16
 4.06	   3.496465e-01	   3.496465e-01	  -1.665335e-16
 4.07	   3.508594e-01	   3.508594e-01	  -4.440892e-16
 4.08	   3.520612e-01	   3.520612e-01	   4.440892e-16
 4.09	   3.532519e-01	   3.532519e-01	  -5.551115e-17
 4.10	   3.544316e-01	   3.544316e-01	   5.551115e-16
 4.11	   3.556000e-01	   3.556000e-01	  -5.551115e-17
 4.12	   3.567573e-01	   3.567573e-01	  -2.220446e-16
